name,Gun,Knife,Wrench,Pliers,Scissors
N483814,-1,-1,-1,-1,-1
N483837,-1,-1,-1,-1,-1
N483845,-1,-1,-1,-1,-1
N483895,-1,-1,-1,-1,-1
N483918,-1,-1,-1,-1,-1
N483940,-1,-1,-1,-1,-1
N483975,-1,-1,-1,-1,-1
N483976,-1,-1,-1,-1,-1
N483996,-1,-1,-1,-1,-1
N484004,-1,-1,-1,-1,-1
N484043,-1,-1,-1,-1,-1
N484061,-1,-1,-1,-1,-1
N484067,-1,-1,-1,-1,-1
N484075,-1,-1,-1,-1,-1
N484086,-1,-1,-1,-1,-1
N484103,-1,-1,-1,-1,-1
N484108,-1,-1,-1,-1,-1
N484125,-1,-1,-1,-1,-1
N484177,-1,-1,-1,-1,-1
N484235,-1,-1,-1,-1,-1
N484310,-1,-1,-1,-1,-1
N484319,-1,-1,-1,-1,-1
N484389,-1,-1,-1,-1,-1
N484422,-1,-1,-1,-1,-1
N484429,-1,-1,-1,-1,-1
N484439,-1,-1,-1,-1,-1
N484461,-1,-1,-1,-1,-1
N484475,-1,-1,-1,-1,-1
N484507,-1,-1,-1,-1,-1
N484548,-1,-1,-1,-1,-1
N484554,-1,-1,-1,-1,-1
N484569,-1,-1,-1,-1,-1
N484574,-1,-1,-1,-1,-1
N484614,-1,-1,-1,-1,-1
N484669,-1,-1,-1,-1,-1
N484719,-1,-1,-1,-1,-1
N484777,-1,-1,-1,-1,-1
N484822,-1,-1,-1,-1,-1
N484843,-1,-1,-1,-1,-1
N484903,-1,-1,-1,-1,-1
N484907,-1,-1,-1,-1,-1
N484918,-1,-1,-1,-1,-1
N484930,-1,-1,-1,-1,-1
N485053,-1,-1,-1,-1,-1
N485058,-1,-1,-1,-1,-1
N485090,-1,-1,-1,-1,-1
N485121,-1,-1,-1,-1,-1
N485136,-1,-1,-1,-1,-1
N485137,-1,-1,-1,-1,-1
N485159,-1,-1,-1,-1,-1
N485229,-1,-1,-1,-1,-1
N485240,-1,-1,-1,-1,-1
N485242,-1,-1,-1,-1,-1
N485262,-1,-1,-1,-1,-1
N485269,-1,-1,-1,-1,-1
N485298,-1,-1,-1,-1,-1
N485303,-1,-1,-1,-1,-1
N485356,-1,-1,-1,-1,-1
N485364,-1,-1,-1,-1,-1
N485439,-1,-1,-1,-1,-1
N485455,-1,-1,-1,-1,-1
N485527,-1,-1,-1,-1,-1
N485560,-1,-1,-1,-1,-1
N485566,-1,-1,-1,-1,-1
N485588,-1,-1,-1,-1,-1
N485720,-1,-1,-1,-1,-1
N485781,-1,-1,-1,-1,-1
N485835,-1,-1,-1,-1,-1
N485844,-1,-1,-1,-1,-1
N485861,-1,-1,-1,-1,-1
N485896,-1,-1,-1,-1,-1
N485909,-1,-1,-1,-1,-1
N485925,-1,-1,-1,-1,-1
N485940,-1,-1,-1,-1,-1
N485962,-1,-1,-1,-1,-1
N485996,-1,-1,-1,-1,-1
N486015,-1,-1,-1,-1,-1
N486040,-1,-1,-1,-1,-1
N486102,-1,-1,-1,-1,-1
N486236,-1,-1,-1,-1,-1
N486291,-1,-1,-1,-1,-1
N486307,-1,-1,-1,-1,-1
N486332,-1,-1,-1,-1,-1
N486372,-1,-1,-1,-1,-1
N486386,-1,-1,-1,-1,-1
N486390,-1,-1,-1,-1,-1
N486427,-1,-1,-1,-1,-1
N486458,-1,-1,-1,-1,-1
N486570,-1,-1,-1,-1,-1
N486597,-1,-1,-1,-1,-1
N486611,-1,-1,-1,-1,-1
N486652,-1,-1,-1,-1,-1
N486686,-1,-1,-1,-1,-1
N486710,-1,-1,-1,-1,-1
N486817,-1,-1,-1,-1,-1
N486848,-1,-1,-1,-1,-1
N486959,-1,-1,-1,-1,-1
N486970,-1,-1,-1,-1,-1
N486981,-1,-1,-1,-1,-1
N486989,-1,-1,-1,-1,-1
N487107,-1,-1,-1,-1,-1
N487145,-1,-1,-1,-1,-1
N487153,-1,-1,-1,-1,-1
N487256,-1,-1,-1,-1,-1
N487313,-1,-1,-1,-1,-1
N487336,-1,-1,-1,-1,-1
N487397,-1,-1,-1,-1,-1
N487408,-1,-1,-1,-1,-1
N487457,-1,-1,-1,-1,-1
N487465,-1,-1,-1,-1,-1
N487522,-1,-1,-1,-1,-1
N487528,-1,-1,-1,-1,-1
N487547,-1,-1,-1,-1,-1
N487551,-1,-1,-1,-1,-1
N487558,-1,-1,-1,-1,-1
N487600,-1,-1,-1,-1,-1
N487613,-1,-1,-1,-1,-1
N487673,-1,-1,-1,-1,-1
N487727,-1,-1,-1,-1,-1
N487825,-1,-1,-1,-1,-1
N487830,-1,-1,-1,-1,-1
N487850,-1,-1,-1,-1,-1
N487853,-1,-1,-1,-1,-1
N487898,-1,-1,-1,-1,-1
N487967,-1,-1,-1,-1,-1
N488014,-1,-1,-1,-1,-1
N488058,-1,-1,-1,-1,-1
N488071,-1,-1,-1,-1,-1
N488082,-1,-1,-1,-1,-1
N488137,-1,-1,-1,-1,-1
N488143,-1,-1,-1,-1,-1
N488179,-1,-1,-1,-1,-1
N488194,-1,-1,-1,-1,-1
N488236,-1,-1,-1,-1,-1
N488263,-1,-1,-1,-1,-1
N488275,-1,-1,-1,-1,-1
N488280,-1,-1,-1,-1,-1
N488282,-1,-1,-1,-1,-1
N488312,-1,-1,-1,-1,-1
N488371,-1,-1,-1,-1,-1
N488468,-1,-1,-1,-1,-1
N488472,-1,-1,-1,-1,-1
N488528,-1,-1,-1,-1,-1
N488543,-1,-1,-1,-1,-1
N488624,-1,-1,-1,-1,-1
N488660,-1,-1,-1,-1,-1
N488704,-1,-1,-1,-1,-1
N488718,-1,-1,-1,-1,-1
N488788,-1,-1,-1,-1,-1
N488847,-1,-1,-1,-1,-1
N488855,-1,-1,-1,-1,-1
N488860,-1,-1,-1,-1,-1
N488861,-1,-1,-1,-1,-1
N488899,-1,-1,-1,-1,-1
N488938,-1,-1,-1,-1,-1
N488949,-1,-1,-1,-1,-1
N489006,-1,-1,-1,-1,-1
N489049,-1,-1,-1,-1,-1
N489101,-1,-1,-1,-1,-1
N489122,-1,-1,-1,-1,-1
N489130,-1,-1,-1,-1,-1
N489141,-1,-1,-1,-1,-1
N489150,-1,-1,-1,-1,-1
N489206,-1,-1,-1,-1,-1
N489219,-1,-1,-1,-1,-1
N489239,-1,-1,-1,-1,-1
N489349,-1,-1,-1,-1,-1
N489395,-1,-1,-1,-1,-1
N489409,-1,-1,-1,-1,-1
N489411,-1,-1,-1,-1,-1
N489438,-1,-1,-1,-1,-1
N489446,-1,-1,-1,-1,-1
N489527,-1,-1,-1,-1,-1
N489631,-1,-1,-1,-1,-1
N489656,-1,-1,-1,-1,-1
N489840,-1,-1,-1,-1,-1
N489890,-1,-1,-1,-1,-1
N489904,-1,-1,-1,-1,-1
N489905,-1,-1,-1,-1,-1
N489933,-1,-1,-1,-1,-1
N489972,-1,-1,-1,-1,-1
N490023,-1,-1,-1,-1,-1
N490116,-1,-1,-1,-1,-1
N490161,-1,-1,-1,-1,-1
N490199,-1,-1,-1,-1,-1
N490214,-1,-1,-1,-1,-1
N490245,-1,-1,-1,-1,-1
N490258,-1,-1,-1,-1,-1
N490283,-1,-1,-1,-1,-1
N490346,-1,-1,-1,-1,-1
N490365,-1,-1,-1,-1,-1
N490373,-1,-1,-1,-1,-1
N490427,-1,-1,-1,-1,-1
N490442,-1,-1,-1,-1,-1
N490505,-1,-1,-1,-1,-1
N490528,-1,-1,-1,-1,-1
N490533,-1,-1,-1,-1,-1
N490536,-1,-1,-1,-1,-1
N490541,-1,-1,-1,-1,-1
N490587,-1,-1,-1,-1,-1
N490610,-1,-1,-1,-1,-1
N490634,-1,-1,-1,-1,-1
N490639,-1,-1,-1,-1,-1
N490679,-1,-1,-1,-1,-1
N490687,-1,-1,-1,-1,-1
N490692,-1,-1,-1,-1,-1
N490710,-1,-1,-1,-1,-1
N490806,-1,-1,-1,-1,-1
N490839,-1,-1,-1,-1,-1
N490847,-1,-1,-1,-1,-1
N490862,-1,-1,-1,-1,-1
N490917,-1,-1,-1,-1,-1
N490942,-1,-1,-1,-1,-1
N490957,-1,-1,-1,-1,-1
N490965,-1,-1,-1,-1,-1
N490985,-1,-1,-1,-1,-1
N491048,-1,-1,-1,-1,-1
N491061,-1,-1,-1,-1,-1
N491132,-1,-1,-1,-1,-1
N491146,-1,-1,-1,-1,-1
N491174,-1,-1,-1,-1,-1
N491212,-1,-1,-1,-1,-1
N491234,-1,-1,-1,-1,-1
N491250,-1,-1,-1,-1,-1
N491315,-1,-1,-1,-1,-1
N491328,-1,-1,-1,-1,-1
N491392,-1,-1,-1,-1,-1
N491401,-1,-1,-1,-1,-1
N491404,-1,-1,-1,-1,-1
N491419,-1,-1,-1,-1,-1
N491424,-1,-1,-1,-1,-1
N491451,-1,-1,-1,-1,-1
N491457,-1,-1,-1,-1,-1
N491461,-1,-1,-1,-1,-1
N491480,-1,-1,-1,-1,-1
N491566,-1,-1,-1,-1,-1
N491686,-1,-1,-1,-1,-1
N491690,-1,-1,-1,-1,-1
N491741,-1,-1,-1,-1,-1
N491842,-1,-1,-1,-1,-1
N491858,-1,-1,-1,-1,-1
N491940,-1,-1,-1,-1,-1
N491956,-1,-1,-1,-1,-1
N491961,-1,-1,-1,-1,-1
N492026,-1,-1,-1,-1,-1
N492058,-1,-1,-1,-1,-1
N492064,-1,-1,-1,-1,-1
N492104,-1,-1,-1,-1,-1
N492164,-1,-1,-1,-1,-1
N492283,-1,-1,-1,-1,-1
N492288,-1,-1,-1,-1,-1
N492299,-1,-1,-1,-1,-1
N492339,-1,-1,-1,-1,-1
N492392,-1,-1,-1,-1,-1
N492415,-1,-1,-1,-1,-1
N492418,-1,-1,-1,-1,-1
N492463,-1,-1,-1,-1,-1
N492465,-1,-1,-1,-1,-1
N492524,-1,-1,-1,-1,-1
N492542,-1,-1,-1,-1,-1
N492562,-1,-1,-1,-1,-1
N492688,-1,-1,-1,-1,-1
N492772,-1,-1,-1,-1,-1
N492793,-1,-1,-1,-1,-1
N492823,-1,-1,-1,-1,-1
N492908,-1,-1,-1,-1,-1
N492914,-1,-1,-1,-1,-1
N492916,-1,-1,-1,-1,-1
N492931,-1,-1,-1,-1,-1
N492972,-1,-1,-1,-1,-1
N493048,-1,-1,-1,-1,-1
N493083,-1,-1,-1,-1,-1
N493101,-1,-1,-1,-1,-1
N493181,-1,-1,-1,-1,-1
N493203,-1,-1,-1,-1,-1
N493212,-1,-1,-1,-1,-1
N493241,-1,-1,-1,-1,-1
N493337,-1,-1,-1,-1,-1
N493412,-1,-1,-1,-1,-1
N493468,-1,-1,-1,-1,-1
N493528,-1,-1,-1,-1,-1
N493555,-1,-1,-1,-1,-1
N493614,-1,-1,-1,-1,-1
N493629,-1,-1,-1,-1,-1
N493703,-1,-1,-1,-1,-1
N493747,-1,-1,-1,-1,-1
N493779,-1,-1,-1,-1,-1
N493825,-1,-1,-1,-1,-1
N493826,-1,-1,-1,-1,-1
N493847,-1,-1,-1,-1,-1
N493872,-1,-1,-1,-1,-1
N493897,-1,-1,-1,-1,-1
N493922,-1,-1,-1,-1,-1
N493950,-1,-1,-1,-1,-1
N494006,-1,-1,-1,-1,-1
N494094,-1,-1,-1,-1,-1
N494194,-1,-1,-1,-1,-1
N494210,-1,-1,-1,-1,-1
N494236,-1,-1,-1,-1,-1
N494289,-1,-1,-1,-1,-1
N494321,-1,-1,-1,-1,-1
N494356,-1,-1,-1,-1,-1
N494423,-1,-1,-1,-1,-1
N494456,-1,-1,-1,-1,-1
N494458,-1,-1,-1,-1,-1
N494477,-1,-1,-1,-1,-1
N494516,-1,-1,-1,-1,-1
N494522,-1,-1,-1,-1,-1
N494539,-1,-1,-1,-1,-1
N494636,-1,-1,-1,-1,-1
N494647,-1,-1,-1,-1,-1
N494707,-1,-1,-1,-1,-1
N494812,-1,-1,-1,-1,-1
N494860,-1,-1,-1,-1,-1
N494952,-1,-1,-1,-1,-1
N495014,-1,-1,-1,-1,-1
N495015,-1,-1,-1,-1,-1
N495017,-1,-1,-1,-1,-1
N495031,-1,-1,-1,-1,-1
N495062,-1,-1,-1,-1,-1
N495100,-1,-1,-1,-1,-1
N495202,-1,-1,-1,-1,-1
N495219,-1,-1,-1,-1,-1
N495230,-1,-1,-1,-1,-1
N495287,-1,-1,-1,-1,-1
N495360,-1,-1,-1,-1,-1
N495391,-1,-1,-1,-1,-1
N495411,-1,-1,-1,-1,-1
N495444,-1,-1,-1,-1,-1
N495464,-1,-1,-1,-1,-1
N495467,-1,-1,-1,-1,-1
N495480,-1,-1,-1,-1,-1
N495497,-1,-1,-1,-1,-1
N495510,-1,-1,-1,-1,-1
N495540,-1,-1,-1,-1,-1
N495553,-1,-1,-1,-1,-1
N495598,-1,-1,-1,-1,-1
N495605,-1,-1,-1,-1,-1
N495633,-1,-1,-1,-1,-1
N495677,-1,-1,-1,-1,-1
N495707,-1,-1,-1,-1,-1
N495711,-1,-1,-1,-1,-1
N495825,-1,-1,-1,-1,-1
N495931,-1,-1,-1,-1,-1
N495953,-1,-1,-1,-1,-1
N495957,-1,-1,-1,-1,-1
N495968,-1,-1,-1,-1,-1
N495970,-1,-1,-1,-1,-1
N495980,-1,-1,-1,-1,-1
N496066,-1,-1,-1,-1,-1
N496173,-1,-1,-1,-1,-1
N496194,-1,-1,-1,-1,-1
N496210,-1,-1,-1,-1,-1
N496215,-1,-1,-1,-1,-1
N496226,-1,-1,-1,-1,-1
N496229,-1,-1,-1,-1,-1
N496240,-1,-1,-1,-1,-1
N496267,-1,-1,-1,-1,-1
N496311,-1,-1,-1,-1,-1
N496327,-1,-1,-1,-1,-1
N496355,-1,-1,-1,-1,-1
N496365,-1,-1,-1,-1,-1
N496369,-1,-1,-1,-1,-1
N496486,-1,-1,-1,-1,-1
N496546,-1,-1,-1,-1,-1
N496560,-1,-1,-1,-1,-1
N496625,-1,-1,-1,-1,-1
N496661,-1,-1,-1,-1,-1
N496666,-1,-1,-1,-1,-1
N496673,-1,-1,-1,-1,-1
N496681,-1,-1,-1,-1,-1
N496748,-1,-1,-1,-1,-1
N496774,-1,-1,-1,-1,-1
N496788,-1,-1,-1,-1,-1
N496816,-1,-1,-1,-1,-1
N496906,-1,-1,-1,-1,-1
N496957,-1,-1,-1,-1,-1
N496961,-1,-1,-1,-1,-1
N496986,-1,-1,-1,-1,-1
N497002,-1,-1,-1,-1,-1
N497005,-1,-1,-1,-1,-1
N497006,-1,-1,-1,-1,-1
N497019,-1,-1,-1,-1,-1
N497049,-1,-1,-1,-1,-1
N497059,-1,-1,-1,-1,-1
N497071,-1,-1,-1,-1,-1
N497077,-1,-1,-1,-1,-1
N497082,-1,-1,-1,-1,-1
N497164,-1,-1,-1,-1,-1
N497195,-1,-1,-1,-1,-1
N497255,-1,-1,-1,-1,-1
N497261,-1,-1,-1,-1,-1
N497306,-1,-1,-1,-1,-1
N497456,-1,-1,-1,-1,-1
N497462,-1,-1,-1,-1,-1
N497503,-1,-1,-1,-1,-1
N497515,-1,-1,-1,-1,-1
N497519,-1,-1,-1,-1,-1
N497524,-1,-1,-1,-1,-1
N497544,-1,-1,-1,-1,-1
N497554,-1,-1,-1,-1,-1
N497569,-1,-1,-1,-1,-1
N497584,-1,-1,-1,-1,-1
N497592,-1,-1,-1,-1,-1
N497694,-1,-1,-1,-1,-1
N497741,-1,-1,-1,-1,-1
N497757,-1,-1,-1,-1,-1
N497777,-1,-1,-1,-1,-1
N497800,-1,-1,-1,-1,-1
N497815,-1,-1,-1,-1,-1
N497866,-1,-1,-1,-1,-1
N497900,-1,-1,-1,-1,-1
N497924,-1,-1,-1,-1,-1
N497957,-1,-1,-1,-1,-1
N498039,-1,-1,-1,-1,-1
N498054,-1,-1,-1,-1,-1
N498073,-1,-1,-1,-1,-1
N498094,-1,-1,-1,-1,-1
N498105,-1,-1,-1,-1,-1
N498121,-1,-1,-1,-1,-1
N498127,-1,-1,-1,-1,-1
N498165,-1,-1,-1,-1,-1
N498171,-1,-1,-1,-1,-1
N498186,-1,-1,-1,-1,-1
N498218,-1,-1,-1,-1,-1
N498272,-1,-1,-1,-1,-1
N498334,-1,-1,-1,-1,-1
N498372,-1,-1,-1,-1,-1
N498400,-1,-1,-1,-1,-1
N498402,-1,-1,-1,-1,-1
N498422,-1,-1,-1,-1,-1
N498431,-1,-1,-1,-1,-1
N498455,-1,-1,-1,-1,-1
N498484,-1,-1,-1,-1,-1
N498496,-1,-1,-1,-1,-1
N498503,-1,-1,-1,-1,-1
N498543,-1,-1,-1,-1,-1
N498575,-1,-1,-1,-1,-1
N498609,-1,-1,-1,-1,-1
N498682,-1,-1,-1,-1,-1
N498704,-1,-1,-1,-1,-1
N498805,-1,-1,-1,-1,-1
N498823,-1,-1,-1,-1,-1
N498852,-1,-1,-1,-1,-1
N498892,-1,-1,-1,-1,-1
N498904,-1,-1,-1,-1,-1
N498907,-1,-1,-1,-1,-1
N498911,-1,-1,-1,-1,-1
N498922,-1,-1,-1,-1,-1
N498937,-1,-1,-1,-1,-1
N498964,-1,-1,-1,-1,-1
N499001,-1,-1,-1,-1,-1
N499005,-1,-1,-1,-1,-1
N499011,-1,-1,-1,-1,-1
N499036,-1,-1,-1,-1,-1
N499045,-1,-1,-1,-1,-1
N499130,-1,-1,-1,-1,-1
N499143,-1,-1,-1,-1,-1
N499148,-1,-1,-1,-1,-1
N499162,-1,-1,-1,-1,-1
N499167,-1,-1,-1,-1,-1
N499183,-1,-1,-1,-1,-1
N499231,-1,-1,-1,-1,-1
N499287,-1,-1,-1,-1,-1
N499313,-1,-1,-1,-1,-1
N499323,-1,-1,-1,-1,-1
N499409,-1,-1,-1,-1,-1
N499415,-1,-1,-1,-1,-1
N499433,-1,-1,-1,-1,-1
N499463,-1,-1,-1,-1,-1
N499488,-1,-1,-1,-1,-1
N499498,-1,-1,-1,-1,-1
N499575,-1,-1,-1,-1,-1
N499604,-1,-1,-1,-1,-1
N499633,-1,-1,-1,-1,-1
N499666,-1,-1,-1,-1,-1
N499726,-1,-1,-1,-1,-1
N499755,-1,-1,-1,-1,-1
N499775,-1,-1,-1,-1,-1
N499791,-1,-1,-1,-1,-1
N499808,-1,-1,-1,-1,-1
N499859,-1,-1,-1,-1,-1
N499888,-1,-1,-1,-1,-1
N499890,-1,-1,-1,-1,-1
N499936,-1,-1,-1,-1,-1
N499968,-1,-1,-1,-1,-1
N499981,-1,-1,-1,-1,-1
N500085,-1,-1,-1,-1,-1
N500086,-1,-1,-1,-1,-1
N500095,-1,-1,-1,-1,-1
N500099,-1,-1,-1,-1,-1
N500114,-1,-1,-1,-1,-1
N500125,-1,-1,-1,-1,-1
N500187,-1,-1,-1,-1,-1
N500287,-1,-1,-1,-1,-1
N500294,-1,-1,-1,-1,-1
N500348,-1,-1,-1,-1,-1
N500371,-1,-1,-1,-1,-1
N500373,-1,-1,-1,-1,-1
N500460,-1,-1,-1,-1,-1
N500494,-1,-1,-1,-1,-1
N500546,-1,-1,-1,-1,-1
N500626,-1,-1,-1,-1,-1
N500629,-1,-1,-1,-1,-1
N500650,-1,-1,-1,-1,-1
N500689,-1,-1,-1,-1,-1
N500702,-1,-1,-1,-1,-1
N500723,-1,-1,-1,-1,-1
N500744,-1,-1,-1,-1,-1
N500773,-1,-1,-1,-1,-1
N500801,-1,-1,-1,-1,-1
N500896,-1,-1,-1,-1,-1
N500939,-1,-1,-1,-1,-1
N500964,-1,-1,-1,-1,-1
N500995,-1,-1,-1,-1,-1
N501014,-1,-1,-1,-1,-1
N501029,-1,-1,-1,-1,-1
N501044,-1,-1,-1,-1,-1
N501112,-1,-1,-1,-1,-1
N501118,-1,-1,-1,-1,-1
N501130,-1,-1,-1,-1,-1
N501158,-1,-1,-1,-1,-1
N501159,-1,-1,-1,-1,-1
N501173,-1,-1,-1,-1,-1
N501189,-1,-1,-1,-1,-1
N501211,-1,-1,-1,-1,-1
N501215,-1,-1,-1,-1,-1
N501218,-1,-1,-1,-1,-1
N501249,-1,-1,-1,-1,-1
N501258,-1,-1,-1,-1,-1
N501269,-1,-1,-1,-1,-1
N501373,-1,-1,-1,-1,-1
N501449,-1,-1,-1,-1,-1
N501527,-1,-1,-1,-1,-1
N501619,-1,-1,-1,-1,-1
N501631,-1,-1,-1,-1,-1
N501763,-1,-1,-1,-1,-1
N501784,-1,-1,-1,-1,-1
N501834,-1,-1,-1,-1,-1
N501890,-1,-1,-1,-1,-1
N501920,-1,-1,-1,-1,-1
N501923,-1,-1,-1,-1,-1
N501945,-1,-1,-1,-1,-1
N501981,-1,-1,-1,-1,-1
N501983,-1,-1,-1,-1,-1
N501984,-1,-1,-1,-1,-1
N502025,-1,-1,-1,-1,-1
N502056,-1,-1,-1,-1,-1
N502138,-1,-1,-1,-1,-1
N502145,-1,-1,-1,-1,-1
N502153,-1,-1,-1,-1,-1
N502170,-1,-1,-1,-1,-1
N502203,-1,-1,-1,-1,-1
N502220,-1,-1,-1,-1,-1
N502252,-1,-1,-1,-1,-1
N502271,-1,-1,-1,-1,-1
N502275,-1,-1,-1,-1,-1
N502288,-1,-1,-1,-1,-1
N502347,-1,-1,-1,-1,-1
N502370,-1,-1,-1,-1,-1
N502376,-1,-1,-1,-1,-1
N502448,-1,-1,-1,-1,-1
N502619,-1,-1,-1,-1,-1
N502653,-1,-1,-1,-1,-1
N502656,-1,-1,-1,-1,-1
N502673,-1,-1,-1,-1,-1
N502715,-1,-1,-1,-1,-1
N502770,-1,-1,-1,-1,-1
N502791,-1,-1,-1,-1,-1
N502830,-1,-1,-1,-1,-1
N502931,-1,-1,-1,-1,-1
N502944,-1,-1,-1,-1,-1
N502962,-1,-1,-1,-1,-1
N503010,-1,-1,-1,-1,-1
N503021,-1,-1,-1,-1,-1
N503070,-1,-1,-1,-1,-1
N503093,-1,-1,-1,-1,-1
N503104,-1,-1,-1,-1,-1
N503116,-1,-1,-1,-1,-1
N503119,-1,-1,-1,-1,-1
N503126,-1,-1,-1,-1,-1
N503180,-1,-1,-1,-1,-1
N503187,-1,-1,-1,-1,-1
N503267,-1,-1,-1,-1,-1
N503362,-1,-1,-1,-1,-1
N503375,-1,-1,-1,-1,-1
N503376,-1,-1,-1,-1,-1
N503427,-1,-1,-1,-1,-1
N503494,-1,-1,-1,-1,-1
N503520,-1,-1,-1,-1,-1
N503537,-1,-1,-1,-1,-1
N503557,-1,-1,-1,-1,-1
N503571,-1,-1,-1,-1,-1
N503583,-1,-1,-1,-1,-1
N503599,-1,-1,-1,-1,-1
N503615,-1,-1,-1,-1,-1
N503628,-1,-1,-1,-1,-1
N503646,-1,-1,-1,-1,-1
N503657,-1,-1,-1,-1,-1
N503830,-1,-1,-1,-1,-1
N503846,-1,-1,-1,-1,-1
N503906,-1,-1,-1,-1,-1
N503909,-1,-1,-1,-1,-1
N503962,-1,-1,-1,-1,-1
N503973,-1,-1,-1,-1,-1
N504000,-1,-1,-1,-1,-1
N504093,-1,-1,-1,-1,-1
N504102,-1,-1,-1,-1,-1
N504114,-1,-1,-1,-1,-1
N504138,-1,-1,-1,-1,-1
N504181,-1,-1,-1,-1,-1
N504224,-1,-1,-1,-1,-1
N504268,-1,-1,-1,-1,-1
N504285,-1,-1,-1,-1,-1
N504311,-1,-1,-1,-1,-1
N504341,-1,-1,-1,-1,-1
N504345,-1,-1,-1,-1,-1
N504364,-1,-1,-1,-1,-1
N504384,-1,-1,-1,-1,-1
N504425,-1,-1,-1,-1,-1
N504441,-1,-1,-1,-1,-1
N504499,-1,-1,-1,-1,-1
N504506,-1,-1,-1,-1,-1
N504514,-1,-1,-1,-1,-1
N504520,-1,-1,-1,-1,-1
N504595,-1,-1,-1,-1,-1
N504643,-1,-1,-1,-1,-1
N504649,-1,-1,-1,-1,-1
N504655,-1,-1,-1,-1,-1
N504663,-1,-1,-1,-1,-1
N504747,-1,-1,-1,-1,-1
N504788,-1,-1,-1,-1,-1
N504835,-1,-1,-1,-1,-1
N504840,-1,-1,-1,-1,-1
N504853,-1,-1,-1,-1,-1
N504860,-1,-1,-1,-1,-1
N504905,-1,-1,-1,-1,-1
N504948,-1,-1,-1,-1,-1
N504963,-1,-1,-1,-1,-1
N505004,-1,-1,-1,-1,-1
N505116,-1,-1,-1,-1,-1
N505137,-1,-1,-1,-1,-1
N505140,-1,-1,-1,-1,-1
N505143,-1,-1,-1,-1,-1
N505148,-1,-1,-1,-1,-1
N505197,-1,-1,-1,-1,-1
N505218,-1,-1,-1,-1,-1
N505231,-1,-1,-1,-1,-1
N505364,-1,-1,-1,-1,-1
N505395,-1,-1,-1,-1,-1
N505411,-1,-1,-1,-1,-1
N505423,-1,-1,-1,-1,-1
N505454,-1,-1,-1,-1,-1
N505460,-1,-1,-1,-1,-1
N505553,-1,-1,-1,-1,-1
N505561,-1,-1,-1,-1,-1
N505591,-1,-1,-1,-1,-1
N505609,-1,-1,-1,-1,-1
N505638,-1,-1,-1,-1,-1
N505677,-1,-1,-1,-1,-1
N505706,-1,-1,-1,-1,-1
N505714,-1,-1,-1,-1,-1
N505728,-1,-1,-1,-1,-1
N505759,-1,-1,-1,-1,-1
N505763,-1,-1,-1,-1,-1
N505837,-1,-1,-1,-1,-1
N505841,-1,-1,-1,-1,-1
N505900,-1,-1,-1,-1,-1
N505919,-1,-1,-1,-1,-1
N505926,-1,-1,-1,-1,-1
N505954,-1,-1,-1,-1,-1
N505973,-1,-1,-1,-1,-1
N506054,-1,-1,-1,-1,-1
N506067,-1,-1,-1,-1,-1
N506116,-1,-1,-1,-1,-1
N506143,-1,-1,-1,-1,-1
N506201,-1,-1,-1,-1,-1
N506234,-1,-1,-1,-1,-1
N506251,-1,-1,-1,-1,-1
N506281,-1,-1,-1,-1,-1
N506455,-1,-1,-1,-1,-1
N506457,-1,-1,-1,-1,-1
N506512,-1,-1,-1,-1,-1
N506528,-1,-1,-1,-1,-1
N506544,-1,-1,-1,-1,-1
N506600,-1,-1,-1,-1,-1
N506686,-1,-1,-1,-1,-1
N506691,-1,-1,-1,-1,-1
N506758,-1,-1,-1,-1,-1
N506790,-1,-1,-1,-1,-1
N506798,-1,-1,-1,-1,-1
N506805,-1,-1,-1,-1,-1
N506822,-1,-1,-1,-1,-1
N506917,-1,-1,-1,-1,-1
N506920,-1,-1,-1,-1,-1
N506978,-1,-1,-1,-1,-1
N507069,-1,-1,-1,-1,-1
N507106,-1,-1,-1,-1,-1
N507109,-1,-1,-1,-1,-1
N507126,-1,-1,-1,-1,-1
N507188,-1,-1,-1,-1,-1
N507189,-1,-1,-1,-1,-1
N507195,-1,-1,-1,-1,-1
N507212,-1,-1,-1,-1,-1
N507226,-1,-1,-1,-1,-1
N507257,-1,-1,-1,-1,-1
N507291,-1,-1,-1,-1,-1
N507299,-1,-1,-1,-1,-1
N507324,-1,-1,-1,-1,-1
N507344,-1,-1,-1,-1,-1
N507388,-1,-1,-1,-1,-1
N507430,-1,-1,-1,-1,-1
N507474,-1,-1,-1,-1,-1
N507477,-1,-1,-1,-1,-1
N507483,-1,-1,-1,-1,-1
N507528,-1,-1,-1,-1,-1
N507556,-1,-1,-1,-1,-1
N507596,-1,-1,-1,-1,-1
N507625,-1,-1,-1,-1,-1
N507662,-1,-1,-1,-1,-1
N507672,-1,-1,-1,-1,-1
N507714,-1,-1,-1,-1,-1
N507748,-1,-1,-1,-1,-1
N507802,-1,-1,-1,-1,-1
N507834,-1,-1,-1,-1,-1
N507886,-1,-1,-1,-1,-1
N507887,-1,-1,-1,-1,-1
N507888,-1,-1,-1,-1,-1
N507924,-1,-1,-1,-1,-1
N507939,-1,-1,-1,-1,-1
N507947,-1,-1,-1,-1,-1
N507957,-1,-1,-1,-1,-1
N507989,-1,-1,-1,-1,-1
N508012,-1,-1,-1,-1,-1
N508025,-1,-1,-1,-1,-1
